Id;Date;Type;Product;Quantity;Price per unit
5356;06/07/2015;SALE;KStW03MRed;2;71
5357;07/07/2015;SALE;BQeN05MWhi;2;138
5358;07/07/2015;SALE;KThS05MLBl;2;67
5359;07/07/2015;SALE;KStW04MRed;1;71
5360;08/07/2015;SALE;KQeN05MBla;1;79
5361;08/07/2015;SALE;BIrM05MWhi;1;127
5362;08/07/2015;SALE;BQeN01MGry;1;138
5363;08/07/2015;SALE;BSeC01WBla;5;111
5364;08/07/2015;SALE;CHaP00URed;1;69
5365;08/07/2015;SALE;BCzK04MWhi;5;113
5366;09/07/2015;SALE;BStW05WWhi;4;130
5367;09/07/2015;SALE;BHaP04WLBl;5;130
5368;09/07/2015;SALE;BPlS02MGry;2;129
5369;09/07/2015;SALE;BHaP03WLBl;1;130
5370;09/07/2015;SALE;KStW05WGry;2;71
5371;09/07/2015;SALE;KThS05MLBl;2;67
5372;09/07/2015;SALE;BSeC02MWhi;4;111
5373;10/07/2015;SALE;KHaP01WRed;4;71
5374;10/07/2015;SALE;KHaP01MBla;1;71
5375;10/07/2015;SALE;KStW05MGry;2;71
5376;11/07/2015;SALE;BHaP05WPin;1;130
5377;11/07/2015;SALE;BCzK04MBla;5;113
5378;12/07/2015;SALE;KSeC01MPin;4;52
5379;12/07/2015;SALE;BCzK01WPin;5;113
5380;12/07/2015;SALE;KThS03MWhi;1;67
5381;12/07/2015;SALE;BIrM02MGry;2;127
5382;13/07/2015;RESUPPLY;BSeC05MGry;387;111
5383;13/07/2015;RESUPPLY;KStW05WBla;164;71
5384;13/07/2015;SALE;BStW03MGry;1;130
5385;13/07/2015;SALE;QThS00UWhi;5;53
5386;13/07/2015;SALE;KStW04MBla;5;71
5387;13/07/2015;SALE;KThS04MPin;3;67
5388;13/07/2015;SALE;KHaP04MWhi;1;71
5389;14/07/2015;SALE;BIrM03MBla;5;127
5390;14/07/2015;SALE;QSeC00UGry;4;38
5391;14/07/2015;SALE;CThS00UBlu;4;65
5392;14/07/2015;SALE;CIrM00URed;5;66
5393;14/07/2015;SALE;CThS00URed;2;65
5394;14/07/2015;SALE;BLeZ04WRed;5;131
5395;15/07/2015;SALE;BThS03WRed;5;126
5396;15/07/2015;SALE;KCzK05WBla;2;54
5397;15/07/2015;SALE;KThS01WPin;3;67
5398;15/07/2015;SALE;KStW02WWhi;2;71
5399;16/07/2015;SALE;KHaP01MWhi;4;71
5400;16/07/2015;SALE;KIrM02MGry;2;68
5401;16/07/2015;SALE;BLeZ01MBla;5;131
5402;17/07/2015;RESUPPLY;KHaP05WRed;117;71
5403;17/07/2015;SALE;BStW02MGry;3;130
5404;17/07/2015;SALE;BQeN04MWhi;5;138
5405;17/07/2015;SALE;CQeN00UBlu;5;77
5406;17/07/2015;SALE;BThS04WBlu;3;126
5407;17/07/2015;SALE;QSeC00UGry;2;38
5408;17/07/2015;SALE;CQeN00URed;4;77
5409;17/07/2015;SALE;KStW03WBla;4;71
5410;17/07/2015;SALE;KStW01WBla;2;71
5411;17/07/2015;SALE;KThS05MPin;5;67
5412;18/07/2015;SALE;BSeC04MGry;5;111
5413;18/07/2015;SALE;KStW04MWhi;5;71
5414;18/07/2015;SALE;CThS00UPin;5;65
5415;18/07/2015;SALE;CPlS00UEco;4;68
5416;19/07/2015;SALE;BSeC02WPin;2;111
5417;19/07/2015;SALE;BHaP05MRed;5;130
5418;19/07/2015;SALE;BCzK04MBla;5;113
5419;19/07/2015;SALE;KHaP01WRed;4;71
5420;19/07/2015;SALE;KThS03WRed;2;67
5421;20/07/2015;SALE;BStW01WWhi;1;130
5422;20/07/2015;SALE;TQeN00UWhi;5;146
5423;20/07/2015;SALE;KStW01MBlu;1;71
5424;20/07/2015;SALE;BLeZ05WGry;3;131
5425;20/07/2015;SALE;QPlS00UPin;1;56
5426;21/07/2015;SALE;KQeN04WWhi;1;79
5427;21/07/2015;SALE;QPlS00UGrn;3;56
5428;21/07/2015;SALE;BThS01MWhi;3;126
5429;21/07/2015;SALE;BQeN03WBla;5;138
5430;21/07/2015;SALE;BPlS02MWhi;1;129
5431;21/07/2015;SALE;KPlS04WLBl;5;70
5432;21/07/2015;SALE;BLeZ04WRed;1;131
5433;23/07/2015;SALE;CPlS00UBla;2;68
5434;23/07/2015;SALE;CLeZ00UEco;1;70
5435;23/07/2015;SALE;KPlS01WWhi;1;70
5436;23/07/2015;SALE;BStW05WWhi;1;130
5437;24/07/2015;SALE;KQeN05MBla;2;79
5438;24/07/2015;SALE;CSeC00UEco;1;50
5439;24/07/2015;SALE;BLeZ05MGry;2;131
5440;24/07/2015;SALE;BQeN02MWhi;3;138
5441;24/07/2015;SALE;QHaP00UPin;1;57
5442;24/07/2015;SALE;BSeC05MGry;3;111
5443;25/07/2015;SALE;BStW01MRed;2;130
5444;25/07/2015;SALE;BSeC03MBla;4;111
5445;25/07/2015;SALE;BStW04WLBl;3;130
5446;25/07/2015;SALE;KThS01WPin;2;67
5447;25/07/2015;SALE;BStW05MBla;1;130
5448;26/07/2015;RESUPPLY;BThS05WBla;328;126
5449;26/07/2015;SALE;BHaP03MGry;3;130
5450;26/07/2015;SALE;KIrM04MGry;4;68
5451;26/07/2015;SALE;BLeZ05WRed;4;131
5452;26/07/2015;SALE;TThS00UGry;5;134
5453;27/07/2015;SALE;TThS00UBla;1;134
5454;27/07/2015;SALE;KThS02WPin;5;67
5455;27/07/2015;SALE;KThS03WRed;5;67
5456;27/07/2015;SALE;BSeC04MWhi;5;111
5457;27/07/2015;SALE;THaP00UGry;3;138
5458;28/07/2015;SALE;QCzK00UBla;2;40
5459;28/07/2015;SALE;CSeC00UEco;1;50
5460;28/07/2015;SALE;KHaP02WGry;1;71
5461;28/07/2015;SALE;KThS05WRed;5;67
5462;29/07/2015;SALE;KStW01WGry;4;71
5463;29/07/2015;SALE;BIrM03WBla;2;127
5464;29/07/2015;SALE;BThS03WBlu;1;126
5465;30/07/2015;RESUPPLY;QPlS00UGry;463;56
5466;30/07/2015;SALE;KThS05WPin;4;67
5467;30/07/2015;SALE;KLeZ02WBla;4;72
5468;30/07/2015;SALE;KLeZ03WGry;3;72
5469;30/07/2015;SALE;BHaP02WGry;5;130
5470;31/07/2015;SALE;KSeC02WBla;4;52
5471;31/07/2015;SALE;CSeC00UPin;5;50
5472;31/07/2015;SALE;KHaP04WRed;1;71
5473;31/07/2015;SALE;KPlS05MWhi;5;70
5474;01/08/2015;RESUPPLY;BIrM03MGry;458;123
5475;01/08/2015;SALE;BLeZ03MGry;3;128
5476;01/08/2015;SALE;BThS03MBlu;2;123
5477;01/08/2015;SALE;BThS04MGry;5;123
5478;01/08/2015;SALE;BStW03MBla;3;123
5479;01/08/2015;SALE;TStW00UWhi;2;126
5480;01/08/2015;SALE;KThS02MLBl;3;87
5481;01/08/2015;SALE;KSeC03WBla;1;74
5482;01/08/2015;SALE;BLeZ03WGry;3;128
5483;02/08/2015;SALE;THaP00UBla;5;126
5484;02/08/2015;SALE;KThS05WBla;5;87
5485;02/08/2015;SALE;CQeN00UGry;4;72
5486;02/08/2015;SALE;BSeC04MGry;3;110
5487;02/08/2015;SALE;TSeC00UGry;5;113
5488;02/08/2015;SALE;KStW03MGry;4;87
5489;03/08/2015;SALE;CThS00UGrn;4;66
5490;03/08/2015;SALE;KStW05WWhi;4;87
5491;03/08/2015;SALE;KLeZ01WBla;3;92
5492;03/08/2015;SALE;QQeN00UGrn;2;56
5493;04/08/2015;SALE;BIrM02WWhi;4;123
5494;04/08/2015;SALE;KStW03WGry;3;87
5495;04/08/2015;SALE;TPlS00UWhi;4;123
5496;04/08/2015;SALE;BCzK03MBla;2;112
5497;05/08/2015;SALE;KStW01MRed;2;87
5498;05/08/2015;SALE;KLeZ03WBla;1;92
5499;05/08/2015;SALE;KThS02WWhi;2;87
5500;05/08/2015;SALE;BThS04MWhi;5;123
5501;05/08/2015;SALE;CThS00UPin;5;66
5502;05/08/2015;SALE;BThS03MWhi;1;123
5503;05/08/2015;SALE;CSeC00UWhi;2;53
5504;05/08/2015;SALE;BStW04MBlu;5;123
5505;06/08/2015;SALE;QQeN00UWhi;4;56
5506;06/08/2015;SALE;BPlS05MGry;5;120
5507;06/08/2015;SALE;BHaP01MRed;5;123
5508;06/08/2015;SALE;QStW00UPin;4;50
5509;07/08/2015;RESUPPLY;KQeN02MBla;306;93
5510;07/08/2015;SALE;BHaP03WWhi;5;123
5511;07/08/2015;SALE;BLeZ01MBla;4;128
5512;08/08/2015;RESUPPLY;BThS03MWhi;450;123
5513;08/08/2015;SALE;BThS02MGry;1;123
5514;08/08/2015;SALE;KHaP01WWhi;5;87
5515;08/08/2015;SALE;BThS05WWhi;4;123
5516;08/08/2015;SALE;KHaP02MRed;1;87
5517;09/08/2015;SALE;QLeZ00UEco;4;55
5518;09/08/2015;SALE;BLeZ01WGry;2;128
5519;09/08/2015;SALE;BCzK02MGry;4;112
5520;09/08/2015;SALE;BIrM01MWhi;2;123
5521;10/08/2015;SALE;BSeC05MWhi;3;110
5522;10/08/2015;SALE;QStW00URed;3;50
5523;11/08/2015;SALE;CLeZ00ULBl;1;71
5524;12/08/2015;SALE;BLeZ02WBla;1;128
5525;12/08/2015;SALE;QSeC00URed;2;37
5526;12/08/2015;SALE;BCzK01WGry;1;112
5527;13/08/2015;SALE;KSeC01MRed;1;74
5528;13/08/2015;SALE;CHaP00ULBl;3;66
5529;13/08/2015;SALE;KHaP01WBla;2;87
5530;13/08/2015;SALE;BThS02MGry;5;123
5531;14/08/2015;RESUPPLY;BStW04WBla;329;123
5532;14/08/2015;RESUPPLY;BThS01WBlu;289;123
5533;14/08/2015;SALE;KStW04WGry;3;87
5534;14/08/2015;SALE;BSeC05MWhi;5;110
5535;14/08/2015;SALE;CThS00UBlu;1;66
5536;14/08/2015;SALE;BThS04WBlu;2;123
5537;14/08/2015;SALE;KPlS04WWhi;2;84
5538;14/08/2015;SALE;CIrM00UBlu;2;66
5539;15/08/2015;SALE;KStW01WLBl;5;87
5540;15/08/2015;SALE;KSeC04WBla;1;74
5541;15/08/2015;SALE;QLeZ00UEco;4;55
5542;15/08/2015;SALE;QThS00URed;5;50
5543;16/08/2015;SALE;BSeC04MGry;2;110
5544;16/08/2015;SALE;KQeN01WBla;4;93
5545;17/08/2015;RESUPPLY;KStW05MBla;114;87
5546;17/08/2015;SALE;KLeZ02MGry;4;92
5547;17/08/2015;SALE;BPlS05MGry;5;120
5548;17/08/2015;SALE;TLeZ00UBla;1;131
5549;17/08/2015;SALE;BLeZ03MBla;3;128
5550;17/08/2015;SALE;BQeN03MBla;2;129
5551;17/08/2015;SALE;KSeC05MBla;5;74
5552;18/08/2015;RESUPPLY;BHaP02MBla;220;123
5553;18/08/2015;SALE;KQeN02MBla;3;93
5554;18/08/2015;SALE;BStW05WWhi;1;123
5555;18/08/2015;SALE;KThS02MBla;3;87
5556;18/08/2015;SALE;CCzK00UBlu;2;55
5557;18/08/2015;SALE;KIrM01MBla;1;87
5558;19/08/2015;SALE;KThS05WLBl;3;87
5559;19/08/2015;SALE;BStW01MRed;3;123
5560;19/08/2015;SALE;BLeZ04MWhi;2;128
5561;20/08/2015;SALE;KThS01MPin;4;87
5562;20/08/2015;SALE;BPlS04WGry;2;120
5563;20/08/2015;SALE;KHaP05MWhi;3;87
5564;20/08/2015;SALE;KStW05WPin;2;87
5565;20/08/2015;SALE;TIrM00UBla;3;126
5566;20/08/2015;SALE;KThS01WLBl;1;87
5567;21/08/2015;SALE;BHaP01WPin;1;123
5568;21/08/2015;SALE;KHaP05WWhi;5;87
5569;21/08/2015;SALE;BHaP05WWhi;4;123
5570;22/08/2015;SALE;KQeN01WWhi;4;93
5571;22/08/2015;SALE;BStW02MRed;4;123
5572;22/08/2015;SALE;BSeC04WWhi;2;110
5573;22/08/2015;SALE;BIrM01WWhi;4;123
5574;23/08/2015;SALE;BCzK05MBla;1;112
5575;23/08/2015;SALE;BHaP01MBla;2;123
5576;23/08/2015;SALE;BLeZ05WGry;1;128
5577;23/08/2015;SALE;KPlS01WLBl;4;84
5578;23/08/2015;SALE;BLeZ01WGry;2;128
5579;24/08/2015;SALE;BHaP05WGry;3;123
5580;24/08/2015;SALE;BSeC02WWhi;5;110
5581;24/08/2015;SALE;KSeC05WBla;5;74
5582;24/08/2015;SALE;BStW05WLBl;3;123
5583;24/08/2015;SALE;BHaP01MBlu;1;123
5584;25/08/2015;SALE;BStW04WBla;4;123
5585;26/08/2015;SALE;BStW05MGry;1;123
5586;26/08/2015;SALE;KLeZ04MBla;1;92
5587;26/08/2015;SALE;BThS02MGry;5;123
5588;26/08/2015;SALE;BIrM04MGry;2;123
5589;26/08/2015;SALE;BStW01WGry;5;123
5590;26/08/2015;SALE;QQeN00UPin;2;56
5591;26/08/2015;SALE;CThS00UBlu;1;66
5592;26/08/2015;SALE;BPlS04WWhi;5;120
5593;26/08/2015;SALE;BLeZ01MGry;4;128
5594;26/08/2015;SALE;CQeN00UGry;5;72
5595;26/08/2015;SALE;KHaP05WRed;5;87
5596;27/08/2015;SALE;KCzK03WBla;5;76
5597;27/08/2015;SALE;KPlS04WLBl;1;84
5598;27/08/2015;SALE;BCzK04MBla;2;112
5599;27/08/2015;SALE;BHaP04WGry;1;123
5600;27/08/2015;SALE;KStW03WLBl;3;87
5601;27/08/2015;SALE;KThS03MPin;1;87
5602;27/08/2015;SALE;KHaP04WRed;3;87
5603;27/08/2015;SALE;BStW05WBla;4;123
5604;28/08/2015;RESUPPLY;TSeC00UWhi;228;113
5605;28/08/2015;SALE;BQeN05MWhi;5;129
5606;28/08/2015;SALE;BQeN03WGry;4;129
5607;28/08/2015;SALE;BIrM05WBla;5;123
5608;28/08/2015;SALE;KIrM04WBla;1;87
5609;29/08/2015;SALE;BIrM03MWhi;5;123
5610;29/08/2015;SALE;BIrM03MBla;4;123
5611;29/08/2015;SALE;BCzK02MBla;1;112
5612;29/08/2015;SALE;BHaP04MBla;1;123
5613;29/08/2015;SALE;BPlS05MGry;4;120
5614;29/08/2015;SALE;QThS00UBla;2;50
5615;29/08/2015;SALE;TThS00UEco;5;126
5616;29/08/2015;SALE;BStW03WLBl;1;123
5617;29/08/2015;SALE;BThS05MWhi;4;123
5618;30/08/2015;RESUPPLY;QHaP00UWhi;314;50
5619;30/08/2015;RESUPPLY;BQeN05MWhi;470;129
5620;30/08/2015;SALE;KCzK04MWhi;3;76
5621;30/08/2015;SALE;BQeN05WGry;2;129
5622;31/08/2015;SALE;QThS00UGrn;2;50
5623;31/08/2015;SALE;BHaP01WPin;5;123
5624;01/09/2015;SALE;KLeZ05WBla;4;78
5625;01/09/2015;SALE;BHaP04WLBl;3;107
5626;02/09/2015;SALE;BPlS01WGry;5;108
5627;02/09/2015;SALE;KLeZ05WGry;4;78
5628;02/09/2015;SALE;BSeC05WBla;5;93
5629;03/09/2015;SALE;KThS01WRed;3;67
5630;03/09/2015;SALE;BQeN05MWhi;3;120
5631;03/09/2015;SALE;BSeC04WPin;3;93
5632;04/09/2015;RESUPPLY;KStW01MWhi;246;83
5633;04/09/2015;SALE;BHaP01WPin;3;107
5634;04/09/2015;SALE;KStW05MGry;3;83
5635;04/09/2015;SALE;CQeN00UBla;4;85
5636;04/09/2015;SALE;KPlS04MLBl;4;74
5637;05/09/2015;SALE;BHaP05WPin;2;107
5638;05/09/2015;SALE;BPlS05WGry;1;108
5639;05/09/2015;SALE;BLeZ04WRed;3;112
5640;05/09/2015;SALE;KStW02WBla;4;83
5641;05/09/2015;SALE;KStW03WPin;1;83
5642;06/09/2015;RESUPPLY;BHaP02MWhi;464;107
5643;06/09/2015;RESUPPLY;KThS05MPin;341;67
5644;06/09/2015;SALE;KIrM05WBla;1;73
5645;06/09/2015;SALE;QStW00URed;5;52
5646;06/09/2015;SALE;KQeN04WWhi;2;86
5647;06/09/2015;SALE;KHaP03WGrn;2;73
5648;06/09/2015;SALE;CThS00ULBl;1;66
5649;06/09/2015;SALE;BLeZ04WGry;1;112
5650;06/09/2015;SALE;QPlS00UGry;4;43
5651;07/09/2015;SALE;BHaP05MGry;4;107
5652;07/09/2015;SALE;BSeC05MWhi;2;93
5653;07/09/2015;SALE;BHaP04WGry;4;107
5654;07/09/2015;SALE;KThS04WBla;4;67
5655;08/09/2015;RESUPPLY;KSeC02WPin;175;59
5656;08/09/2015;SALE;BQeN04MWhi;3;120
5657;08/09/2015;SALE;BStW01MBla;2;117
5658;08/09/2015;SALE;KLeZ04MGry;4;78
5659;08/09/2015;SALE;KLeZ02WBla;5;78
5660;08/09/2015;SALE;BIrM05MBla;4;107
5661;08/09/2015;SALE;BStW04MBla;2;117
5662;08/09/2015;SALE;KStW01WLBl;3;83
5663;09/09/2015;RESUPPLY;BSeC05WGry;133;93
5664;09/09/2015;SALE;KPlS05MWhi;4;74
5665;09/09/2015;SALE;BPlS02MGry;4;108
5666;10/09/2015;SALE;KPlS04MWhi;5;74
5667;10/09/2015;SALE;KIrM04MBla;4;73
5668;10/09/2015;SALE;KHaP04WGrn;3;73
5669;10/09/2015;SALE;KQeN01MBla;1;86
5670;11/09/2015;SALE;BHaP01WBla;3;107
5671;11/09/2015;SALE;BStW02MBlu;1;117
5672;12/09/2015;SALE;CQeN00ULBl;4;85
5673;12/09/2015;SALE;CIrM00UEco;1;72
5674;12/09/2015;SALE;BStW02WWhi;4;117
5675;12/09/2015;SALE;CLeZ00UPin;1;77
5676;12/09/2015;SALE;KLeZ04WBla;2;78
5677;12/09/2015;SALE;CStW00UGry;5;82
5678;12/09/2015;SALE;CLeZ00UGrn;5;77
5679;12/09/2015;SALE;BHaP05WWhi;3;107
5680;13/09/2015;RESUPPLY;KPlS03WWhi;173;74
5681;13/09/2015;SALE;BIrM02WWhi;3;107
5682;13/09/2015;SALE;KLeZ02WGry;1;78
5683;14/09/2015;RESUPPLY;BSeC01MGry;202;93
5684;14/09/2015;SALE;BHaP05MBlu;5;107
5685;14/09/2015;SALE;KLeZ03WBla;1;78
5686;14/09/2015;SALE;BLeZ03WGry;3;112
5687;14/09/2015;SALE;BHaP05WLBl;4;107
5688;14/09/2015;SALE;TIrM00UWhi;2;96
5689;15/09/2015;SALE;KThS04WPin;3;67
5690;15/09/2015;SALE;BStW02MBla;1;117
5691;15/09/2015;SALE;KSeC05MPin;2;59
5692;15/09/2015;SALE;CQeN00UWhi;4;85
5693;15/09/2015;SALE;BStW03MBlu;5;117
5694;15/09/2015;SALE;BSeC04WGry;2;93
5695;15/09/2015;SALE;KCzK02WBla;4;64
5696;16/09/2015;SALE;BCzK05MGry;1;98
5697;16/09/2015;SALE;KPlS03WBlu;3;74
5698;16/09/2015;SALE;THaP00UWhi;4;96
5699;16/09/2015;SALE;BLeZ04WRed;5;112
5700;16/09/2015;SALE;BPlS03WWhi;5;108
5701;16/09/2015;SALE;KStW03WWhi;2;83
5702;16/09/2015;SALE;QQeN00UBlu;4;55
5703;17/09/2015;SALE;QPlS00UEco;4;43
5704;17/09/2015;SALE;KHaP04MGrn;5;73
5705;17/09/2015;SALE;TStW00UEco;2;106
5706;17/09/2015;SALE;KThS02WPin;5;67
5707;18/09/2015;SALE;BHaP01MBla;5;107
5708;18/09/2015;SALE;KStW02WLBl;5;83
5709;18/09/2015;SALE;KThS03WWhi;1;67
5710;19/09/2015;SALE;BPlS04WBla;5;108
5711;19/09/2015;SALE;KQeN05WGry;3;86
5712;19/09/2015;SALE;BStW02MWhi;2;117
5713;20/09/2015;RESUPPLY;BCzK01WBla;389;98
5714;20/09/2015;SALE;BQeN01WBla;5;120
5715;20/09/2015;SALE;BPlS05MBla;5;108
5716;20/09/2015;SALE;KThS01MRed;3;67
5717;21/09/2015;SALE;KHaP02WGry;4;73
5718;21/09/2015;SALE;KHaP02MRed;5;73
5719;22/09/2015;RESUPPLY;BQeN02MBla;489;120
5720;22/09/2015;SALE;BIrM03MWhi;3;107
5721;23/09/2015;SALE;KThS02WRed;3;67
5722;23/09/2015;SALE;CHaP00UGry;5;72
5723;23/09/2015;SALE;BPlS03MGry;3;108
5724;23/09/2015;SALE;BStW02WLBl;4;117
5725;23/09/2015;SALE;KCzK04WBla;2;64
5726;23/09/2015;SALE;BThS05MWhi;1;101
5727;23/09/2015;SALE;KLeZ01WBla;1;78
5728;24/09/2015;SALE;KSeC01MRed;5;59
5729;24/09/2015;SALE;BHaP01MBlu;2;107
5730;24/09/2015;SALE;CQeN00UGry;5;85
5731;24/09/2015;SALE;QThS00URed;1;36
5732;24/09/2015;SALE;BCzK04MBla;2;98
5733;24/09/2015;SALE;KCzK03MWhi;2;64
5734;24/09/2015;SALE;BSeC05MBla;5;93
5735;24/09/2015;SALE;KThS01MLBl;1;67
5736;25/09/2015;SALE;BSeC02WWhi;1;93
5737;25/09/2015;SALE;BLeZ05WRed;3;112
5738;25/09/2015;SALE;BHaP03MGry;5;107
5739;25/09/2015;SALE;BHaP05WLBl;2;107
5740;25/09/2015;SALE;KStW04WWhi;5;83
5741;25/09/2015;SALE;BHaP02MRed;3;107
5742;25/09/2015;SALE;BStW05WLBl;2;117
5743;26/09/2015;SALE;BIrM05MBla;1;107
5744;26/09/2015;SALE;BCzK05WPin;2;98
5745;26/09/2015;SALE;CIrM00UGrn;1;72
5746;26/09/2015;SALE;QLeZ00UBla;3;47
5747;26/09/2015;SALE;BThS04WRed;1;101
5748;26/09/2015;SALE;KQeN05WWhi;2;86
5749;26/09/2015;SALE;KHaP03WGrn;4;73
5750;26/09/2015;SALE;QIrM00UBlu;2;42
5751;27/09/2015;SALE;BThS05MGry;1;101
5752;27/09/2015;SALE;BThS01WWhi;4;101
5753;27/09/2015;SALE;KHaP05WGrn;2;73
5754;27/09/2015;SALE;KQeN05WBla;3;86
5755;27/09/2015;SALE;KStW01WWhi;3;83
5756;27/09/2015;SALE;KPlS02WBlu;1;74
5757;28/09/2015;SALE;CPlS00UBla;1;73
5758;28/09/2015;SALE;QThS00UEco;5;36
5759;28/09/2015;SALE;BCzK05WBla;3;98
5760;28/09/2015;SALE;KStW01MRed;5;83
5761;28/09/2015;SALE;KHaP01MGrn;2;73
5762;28/09/2015;SALE;KSeC02WRed;5;59
5763;28/09/2015;SALE;CIrM00URed;2;72
5764;29/09/2015;SALE;KCzK01MBla;4;64
5765;29/09/2015;SALE;KThS05WPin;3;67
5766;29/09/2015;SALE;KPlS02MWhi;1;74
5767;30/09/2015;RESUPPLY;CSeC00UBla;169;58
5768;30/09/2015;SALE;BStW05WLBl;3;117
5769;30/09/2015;SALE;KStW01MWhi;3;83
5770;30/09/2015;SALE;BHaP01MBlu;2;107
5771;30/09/2015;SALE;CPlS00UBlu;5;73
5772;30/09/2015;SALE;BStW01WGry;1;117
5773;30/09/2015;SALE;BThS05MRed;3;101
5774;01/10/2015;SALE;BLeZ04WRed;3;128
5775;01/10/2015;SALE;BPlS02WWhi;5;110
5776;01/10/2015;SALE;KHaP01WBla;1;60
5777;01/10/2015;SALE;BIrM01WBla;2;117
5778;02/10/2015;SALE;QIrM00UBlu;5;53
5779;02/10/2015;SALE;BThS02WWhi;5;114
5780;02/10/2015;SALE;QPlS00UGrn;3;46
5781;02/10/2015;SALE;KStW03WPin;5;74
5782;03/10/2015;SALE;BStW05MWhi;5;128
5783;03/10/2015;SALE;QIrM00UWhi;2;53
5784;03/10/2015;SALE;BCzK02WGry;5;120
5785;03/10/2015;SALE;KThS04WLBl;3;60
5786;04/10/2015;SALE;CIrM00UPin;2;69
5787;04/10/2015;SALE;QSeC00UEco;4;45
5788;04/10/2015;SALE;QStW00UBlu;1;64
5789;04/10/2015;SALE;KPlS02MBlu;1;56
5790;05/10/2015;RESUPPLY;BPlS02WGry;460;110
5791;05/10/2015;RESUPPLY;QStW00UWhi;115;64
5792;05/10/2015;SALE;TStW00UWhi;5;110
5793;05/10/2015;SALE;QStW00URed;3;64
5794;05/10/2015;SALE;BSeC02WBla;3;109
5795;05/10/2015;SALE;TCzK00UEco;5;102
5796;06/10/2015;SALE;BThS02MRed;1;114
5797;07/10/2015;SALE;KStW02WBla;4;74
5798;07/10/2015;SALE;BStW03MBla;1;128
5799;07/10/2015;SALE;KQeN02WGry;2;68
5800;07/10/2015;SALE;BStW04WPin;1;128
5801;08/10/2015;SALE;CQeN00URed;3;74
5802;08/10/2015;SALE;KQeN05WGry;5;68
5803;08/10/2015;SALE;BSeC04MWhi;3;109
5804;08/10/2015;SALE;BLeZ05MGry;1;128
5805;08/10/2015;SALE;BHaP01WWhi;1;114
5806;09/10/2015;SALE;BThS05MGry;4;114
5807;09/10/2015;SALE;QPlS00UGrn;4;46
5808;09/10/2015;SALE;KStW05WPin;5;74
5809;09/10/2015;SALE;KHaP04MGrn;4;60
5810;09/10/2015;SALE;CCzK00ULBl;7;72
5811;09/10/2015;SALE;QThS00UBlu;1;50
5812;09/10/2015;SALE;KHaP01MWhi;3;60
5813;09/10/2015;SALE;KHaP02MRed;3;60
5814;10/10/2015;RESUPPLY;BThS02WBla;314;114
5815;10/10/2015;SALE;KCzK04MBla;5;66
5816;10/10/2015;SALE;KThS03WPin;1;60
5817;10/10/2015;SALE;BIrM01MGry;3;117
5818;10/10/2015;SALE;BHaP04MBlu;2;114
5819;10/10/2015;SALE;BStW03MBlu;4;128
5820;11/10/2015;RESUPPLY;BHaP01WBla;276;114
5821;11/10/2015;SALE;KQeN01MWhi;3;68
5822;11/10/2015;SALE;BStW02MWhi;4;128
5823;12/10/2015;SALE;BHaP05MGry;1;114
5824;12/10/2015;SALE;KStW05WWhi;1;74
5825;13/10/2015;RESUPPLY;BStW02WLBl;304;128
5826;13/10/2015;SALE;TIrM00UWhi;3;99
5827;13/10/2015;SALE;KThS02MPin;2;60
5828;13/10/2015;SALE;KThS01WRed;3;60
5829;13/10/2015;SALE;KLeZ05WGry;5;74
5830;13/10/2015;SALE;BHaP02MRed;5;114
5831;14/10/2015;RESUPPLY;BPlS01MWhi;389;110
5832;14/10/2015;SALE;THaP00UBla;2;96
5833;14/10/2015;SALE;QCzK00UGry;5;56
5834;14/10/2015;SALE;QThS00URed;3;50
5835;15/10/2015;RESUPPLY;BPlS02MGry;193;110
5836;15/10/2015;SALE;QPlS00UBlu;2;46
5837;15/10/2015;SALE;BCzK04MWhi;10;120
5838;15/10/2015;SALE;BCzK03WGry;5;120
5839;15/10/2015;SALE;CQeN00ULBl;3;74
5840;16/10/2015;SALE;BStW03WPin;1;128
5841;16/10/2015;SALE;TPlS00UWhi;3;92
5842;16/10/2015;SALE;KHaP01MRed;5;60
5843;16/10/2015;SALE;QSeC00UPin;5;45
5844;16/10/2015;SALE;CIrM00UBla;3;69
5845;17/10/2015;SALE;KIrM05WGry;1;63
5846;17/10/2015;SALE;KQeN05WGry;1;68
5847;17/10/2015;SALE;BSeC05MBla;3;109
5848;17/10/2015;SALE;KIrM02WGry;2;63
5849;17/10/2015;SALE;KLeZ04WGry;1;74
5850;18/10/2015;RESUPPLY;TCzK00UGry;624;102
5851;18/10/2015;SALE;KCzK02WBla;9;66
5852;18/10/2015;SALE;KPlS03MWhi;2;56
5853;18/10/2015;SALE;TThS00UGry;4;96
5854;18/10/2015;SALE;BLeZ04WBla;1;128
5855;18/10/2015;SALE;BSeC03WGry;3;109
5856;19/10/2015;SALE;BSeC04MWhi;1;109
5857;19/10/2015;SALE;BCzK04MWhi;6;120
5858;19/10/2015;SALE;BQeN03WRed;3;122
5859;20/10/2015;RESUPPLY;BHaP04WGry;378;114
5860;20/10/2015;SALE;KThS01MRed;3;60
5861;20/10/2015;SALE;KThS05WRed;4;60
5862;20/10/2015;SALE;KQeN01WWhi;5;68
5863;21/10/2015;SALE;BSeC04WGry;5;109
5864;21/10/2015;SALE;BHaP05MBlu;4;114
5865;21/10/2015;SALE;KHaP01WRed;2;60
