Id;Date;Type;Product;Quantity;Price per unit;;;
36462;16.06.2017;SALE;BSeC01WPin;3;140;;;
36463;16.06.2017;SALE;TQeN00UWhi;1;115;;;
36464;16.06.2017;SALE;TSeC00UGry;2;115;;;
36465;16.06.2017;SALE;TSeC00UWhi;2;115;;;
36466;16.06.2017;SALE;TThS00UBla;1;115;;;
36467;17.06.2017;SALE;TCzK00UEco;1;115;;;
36468;17.06.2017;SALE;THaP00UWhi;5;115;;;
36469;17.06.2017;SALE;TQeN00UBla;1;115;;;
36470;17.06.2017;SALE;QSeC00UGry;2;50;;;
36471;17.06.2017;SALE;CIrM00UBla;1;45;;;
36472;17.06.2017;SALE;BHaP04WPin;1;140;;;
36473;17.06.2017;SALE;KThS02WBla;2;65;;;
36474;17.06.2017;SALE;KThS04WRed;4;65;;;
36475;17.06.2017;SALE;KThS01MRed;1;65;;;
36476;17.06.2017;SALE;KIrM03MGry;3;65;;;
36477;17.06.2017;SALE;BQeN05WBla;1;140;;;
36478;17.06.2017;SALE;BHaP03WPin;2;140;;;
36479;17.06.2017;SALE;BSeC04MGry;1;140;;;
36480;17.06.2017;SALE;BQeN04MWhi;1;140;;;
36481;17.06.2017;SALE;BHaP02MGry;2;140;;;
36482;17.06.2017;SALE;KThS03WBla;3;65;;;
36483;17.06.2017;SALE;KThS05WRed;1;65;;;
36484;17.06.2017;SALE;KThS02MRed;5;65;;;
36485;17.06.2017;SALE;KIrM04MGry;1;65;;;
36486;17.06.2017;SALE;BQeN01WRed;1;140;;;
36487;17.06.2017;SALE;TQeN00UGry;1;115;;;
36488;17.06.2017;SALE;TSeC00UEco;2;115;;;
36489;17.06.2017;SALE;TSeC00UGry;2;115;;;
36490;17.06.2017;SALE;TStW00UGry;1;115;;;
36491;17.06.2017;SALE;TThS00UWhi;1;115;;;
36492;18.06.2017;SALE;TLeZ00UEco;2;115;;;
36493;18.06.2017;SALE;TPlS00UBla;2;115;;;
36494;18.06.2017;SALE;QSeC00UPin;2;50;;;
36495;18.06.2017;SALE;CIrM00UWhi;1;45;;;
36496;18.06.2017;SALE;BHaP04MGry;2;140;;;
36497;18.06.2017;SALE;BQeN05MWhi;1;140;;;
36498;18.06.2017;SALE;BSeC02WPin;1;140;;;
36499;18.06.2017;SALE;BHaP03MGry;1;140;;;
36500;18.06.2017;SALE;BHaP01WBla;1;140;;;
36501;18.06.2017;SALE;KThS04WBla;2;65;;;
36502;18.06.2017;SALE;KThS01MBla;10;65;;;
36503;18.06.2017;SALE;KThS03MRed;1;65;;;
36504;18.06.2017;SALE;KIrM05MGry;2;65;;;
36505;18.06.2017;SALE;BQeN02WRed;1;140;;;
36506;18.06.2017;SALE;BSeC05MGry;1;140;;;
36507;18.06.2017;SALE;BHaP05WPin;1;140;;;
36508;18.06.2017;SALE;BQeN01MGry;2;140;;;
36509;18.06.2017;SALE;TQeN00UEco;1;115;;;
36510;18.06.2017;SALE;TQeN00UWhi;1;115;;;
36511;18.06.2017;SALE;TSeC00UBla;3;115;;;
36512;18.06.2017;SALE;TStW00UEco;2;115;;;
36513;18.06.2017;SALE;TStW00UGry;1;115;;;
36514;18.06.2017;SALE;TThS00UGry;1;115;;;
36515;19.06.2017;SALE;TCzK00UBla;1;115;;;
36516;19.06.2017;SALE;THaP00UBla;1;115;;;
36517;19.06.2017;SALE;THaP00UEco;3;115;;;
36518;19.06.2017;SALE;TLeZ00UBla;2;115;;;
36519;19.06.2017;SALE;TQeN00UBla;2;115;;;
36520;19.06.2017;SALE;QStW00UBla;2;70;;;
36521;19.06.2017;SALE;QStW00UGry;1;70;;;
36522;19.06.2017;SALE;QHaP00UGry;1;70;;;
36523;19.06.2017;SALE;QThS00UGry;2;70;;;
36524;19.06.2017;SALE;QIrM00UBla;1;70;;;
36525;19.06.2017;SALE;CIrM00UGry;1;45;;;
36526;19.06.2017;SALE;BQeN04WRed;1;140;;;
36527;19.06.2017;SALE;BHaP02WBla;1;140;;;
36528;19.06.2017;SALE;KThS05WBla;2;65;;;
36529;19.06.2017;SALE;KThS02MBla;1;65;;;
36530;19.06.2017;SALE;KThS04MRed;2;65;;;
36531;19.06.2017;SALE;KCzK01WBla;3;65;;;
36532;19.06.2017;SALE;BQeN03WRed;2;140;;;
36533;19.06.2017;SALE;BHaP01WLBl;1;140;;;
36534;19.06.2017;SALE;BSeC03WPin;2;140;;;
36535;19.06.2017;SALE;BQeN02MGry;4;140;;;
36536;19.06.2017;SALE;BHaP05MGry;1;140;;;
36537;19.06.2017;SALE;BHaP03WBla;2;140;;;
36538;19.06.2017;SALE;TQeN00UGry;1;115;;;
36539;19.06.2017;SALE;TSeC00UWhi;1;115;;;
36540;19.06.2017;SALE;TThS00UEco;1;115;;;
36541;20.06.2017;SALE;QThS00UBla;1;70;;;
36542;20.06.2017;SALE;TCzK00UWhi;3;115;;;
36543;20.06.2017;SALE;THaP00UBla;1;115;;;
36544;20.06.2017;SALE;TLeZ00UBla;2;115;;;
36545;20.06.2017;SALE;QHaP00UWhi;1;70;;;
36546;20.06.2017;SALE;QHaP00UEco;1;70;;;
36547;20.06.2017;SALE;QIrM00UGry;1;70;;;
36548;20.06.2017;SALE;CIrM00UEco;1;45;;;
36549;20.06.2017;SALE;BQeN04MGry;1;140;;;
36550;20.06.2017;SALE;KThS01WWhi;3;65;;;
36551;20.06.2017;SALE;KThS03MBla;1;65;;;
36552;20.06.2017;SALE;KThS05MRed;5;65;;;
36553;20.06.2017;SALE;BHaP02WLBl;2;140;;;
36554;20.06.2017;SALE;KCzK02WBla;2;65;;;
36555;20.06.2017;SALE;BQeN03MGry;1;140;;;
36556;20.06.2017;SALE;BHaP01MRed;2;140;;;
36557;20.06.2017;SALE;BSeC01WBla;1;140;;;
36558;20.06.2017;SALE;BHaP04WBla;1;140;;;
36559;20.06.2017;SALE;BQeN05WRed;1;140;;;
36560;20.06.2017;SALE;KThS02WWhi;2;65;;;
36561;20.06.2017;SALE;KThS04MBla;4;65;;;
36562;20.06.2017;SALE;KIrM01WBla;1;65;;;
36563;20.06.2017;SALE;BHaP03WLBl;1;140;;;
36564;20.06.2017;SALE;BSeC04WPin;2;140;;;
36565;20.06.2017;SALE;TQeN00UEco;1;115;;;
36566;20.06.2017;SALE;TQeN00UWhi;2;115;;;
36567;20.06.2017;SALE;TSeC00UGry;1;115;;;
36568;20.06.2017;SALE;TStW00UGry;1;115;;;
36569;20.06.2017;SALE;TThS00UBla;2;115;;;
36570;21.06.2017;SALE;TCzK00UBla;1;115;;;
36571;21.06.2017;SALE;TLeZ00UWhi;2;115;;;
36572;21.06.2017;SALE;QStW00UEco;2;70;;;
36573;21.06.2017;SALE;QIrM00UEco;1;70;;;
36574;21.06.2017;SALE;CStW00UGry;4;45;;;
36575;21.06.2017;SALE;CIrM00UBlu;1;45;;;
36576;21.06.2017;SALE;CIrM00UGry;1;45;;;
36577;21.06.2017;SALE;KCzK03WBla;4;65;;;
36578;21.06.2017;SALE;BHaP02MRed;1;140;;;
36579;21.06.2017;SALE;BHaP05WBla;1;140;;;
36580;21.06.2017;SALE;BQeN01WGry;1;140;;;
36581;21.06.2017;SALE;BHaP04WLBl;1;140;;;
36582;21.06.2017;SALE;KThS03WWhi;4;65;;;
36583;21.06.2017;SALE;KThS05MBla;3;65;;;
36584;21.06.2017;SALE;KIrM02WBla;2;65;;;
36585;21.06.2017;SALE;BQeN05MGry;2;140;;;
36586;21.06.2017;SALE;BSeC02WBla;1;140;;;
36587;21.06.2017;SALE;BHaP03MRed;2;140;;;
36588;21.06.2017;SALE;BHaP01WWhi;1;140;;;
36589;21.06.2017;SALE;TQeN00UGry;2;115;;;
36590;21.06.2017;SALE;TStW00UEco;2;115;;;
36591;21.06.2017;SALE;TThS00UWhi;2;115;;;
36592;22.06.2017;SALE;TCzK00UEco;1;115;;;
36593;22.06.2017;SALE;TCzK00UWhi;1;115;;;
36594;22.06.2017;SALE;THaP00UBla;1;115;;;
36595;22.06.2017;SALE;THaP00UBla;1;115;;;
36596;22.06.2017;SALE;THaP00UWhi;2;115;;;
36597;22.06.2017;SALE;TLeZ00UEco;1;115;;;
36598;22.06.2017;SALE;TQeN00UEco;2;115;;;
36599;22.06.2017;SALE;QHaP00UBla;2;70;;;
36600;22.06.2017;SALE;QThS00UWhi;1;70;;;
36601;22.06.2017;SALE;QLeZ00UBla;1;70;;;
36602;22.06.2017;SALE;CStW00UGrn;4;45;;;
36603;22.06.2017;SALE;CQeN00UBla;1;45;;;
36604;22.06.2017;SALE;CSeC00UBla;2;45;;;
36605;22.06.2017;SALE;CThS00UWhi;2;45;;;
36606;22.06.2017;SALE;KCzK04WBla;2;65;;;
36607;22.06.2017;SALE;BQeN02WGry;2;140;;;
36608;22.06.2017;SALE;BSeC05WPin;3;140;;;
36609;22.06.2017;SALE;BHaP05WLBl;1;140;;;
36610;22.06.2017;SALE;KThS04WWhi;2;65;;;
36611;22.06.2017;SALE;KThS01MWhi;1;65;;;
36612;22.06.2017;SALE;KIrM03WBla;4;65;;;
36613;22.06.2017;SALE;BHaP04MRed;1;140;;;
36614;22.06.2017;SALE;BHaP02WWhi;2;140;;;
36615;22.06.2017;SALE;BQeN03WGry;1;140;;;
36616;22.06.2017;SALE;KCzK05WBla;1;65;;;
36617;22.06.2017;SALE;BHaP01MBla;2;140;;;
36618;22.06.2017;SALE;TStW00UWhi;2;115;;;
36619;22.06.2017;SALE;TThS00UGry;2;115;;;
36620;23.06.2017;SALE;TCzK00UBla;2;115;;;
36621;23.06.2017;SALE;THaP00UGry;2;115;;;
36622;23.06.2017;SALE;THaP00UWhi;2;115;;;
36623;23.06.2017;SALE;TQeN00UBla;1;115;;;
36624;23.06.2017;SALE;QLeZ00UWhi;2;70;;;
36625;23.06.2017;SALE;CHaP00UBla;4;45;;;
36626;23.06.2017;SALE;CQeN00UGry;1;45;;;
36627;23.06.2017;SALE;CSeC00UGry;2;45;;;
36628;23.06.2017;SALE;BSeC03WBla;1;140;;;
36629;23.06.2017;SALE;BHaP04WWhi;1;140;;;
36630;23.06.2017;SALE;KThS05WWhi;1;65;;;
36631;23.06.2017;SALE;KThS02MWhi;4;65;;;
36632;23.06.2017;SALE;KIrM04WBla;2;65;;;
36633;23.06.2017;SALE;BHaP05MRed;2;140;;;
36634;23.06.2017;SALE;BHaP03WWhi;1;140;;;
36635;23.06.2017;SALE;BSeC01MBla;1;140;;;
36636;23.06.2017;SALE;BQeN04WGry;1;140;;;
36637;23.06.2017;SALE;BHaP02MBla;1;140;;;
36638;23.06.2017;SALE;KThS01WLBl;2;65;;;
36639;23.06.2017;SALE;KThS03MWhi;3;65;;;
36640;23.06.2017;SALE;KIrM05WBla;4;65;;;
36641;23.06.2017;SALE;KCzK01WWhi;15;65;;;
36642;23.06.2017;SALE;BHaP01MBlu;1;140;;;
36643;23.06.2017;SALE;TSeC00UBla;1;115;;;
36644;23.06.2017;SALE;TStW00UGry;3;115;;;
36645;23.06.2017;SALE;TStW00UGry;1;115;;;
36646;23.06.2017;SALE;TThS00UEco;2;115;;;
36647;24.06.2017;SALE;TCzK00UEco;1;115;;;
36648;24.06.2017;SALE;TCzK00UWhi;2;115;;;
36649;24.06.2017;SALE;THaP00UBla;1;115;;;
36650;24.06.2017;SALE;THaP00UEco;2;115;;;
36651;24.06.2017;SALE;THaP00UGry;2;115;;;
36652;24.06.2017;SALE;TLeZ00UBla;1;115;;;
36653;24.06.2017;SALE;TQeN00UBla;2;115;;;
36654;24.06.2017;SALE;QLeZ00UGry;2;70;;;
36655;24.06.2017;SALE;CHaP00UWhi;4;45;;;
36656;24.06.2017;SALE;CQeN00UPin;1;45;;;
36657;24.06.2017;SALE;CSeC00UPin;2;45;;;
36658;24.06.2017;SALE;BHaP04MBla;1;140;;;
36659;24.06.2017;SALE;BQeN05WGry;1;140;;;
36660;24.06.2017;SALE;BHaP03MBla;1;140;;;
36661;24.06.2017;SALE;BSeC04WBla;1;140;;;
36662;24.06.2017;SALE;KThS02WLBl;1;65;;;
36663;24.06.2017;SALE;KThS04MWhi;1;65;;;
36664;24.06.2017;SALE;KIrM01WGry;4;65;;;
36665;24.06.2017;SALE;BHaP02MBlu;2;140;;;
36666;24.06.2017;SALE;KCzK02WWhi;2;65;;;
36667;24.06.2017;SALE;BHaP05WWhi;1;140;;;
36668;24.06.2017;SALE;BSeC02MBla;2;140;;;
36669;24.06.2017;SALE;BQeN01MBla;2;140;;;
36670;24.06.2017;SALE;TQeN00UWhi;1;115;;;
36671;24.06.2017;SALE;TSeC00UWhi;1;115;;;
36672;24.06.2017;SALE;TStW00UEco;1;115;;;
36673;24.06.2017;SALE;TStW00UEco;2;115;;;
36674;25.06.2017;SALE;TCzK00UGry;2;115;;;
36675;25.06.2017;SALE;THaP00UBla;2;115;;;
36676;25.06.2017;SALE;THaP00UBla;1;115;;;
36677;25.06.2017;SALE;THaP00UEco;2;115;;;
36678;25.06.2017;SALE;TLeZ00UWhi;1;115;;;
36679;25.06.2017;SALE;QLeZ00UEco;1;70;;;
36680;25.06.2017;SALE;CHaP00UGry;4;45;;;
36681;25.06.2017;SALE;CQeN00UBlu;1;45;;;
36682;25.06.2017;SALE;CSeC00UBlu;2;45;;;
36683;25.06.2017;SALE;BHaP04MBlu;2;140;;;
36684;25.06.2017;SALE;KThS03WLBl;1;65;;;
36685;25.06.2017;SALE;KThS05MWhi;1;65;;;
36686;25.06.2017;SALE;KIrM02WGry;2;65;;;
36687;25.06.2017;SALE;BHaP03MBlu;1;140;;;
36688;25.06.2017;SALE;BHaP01WGry;2;140;;;
36689;25.06.2017;SALE;KCzK03WWhi;1;65;;;
36690;25.06.2017;SALE;BQeN02MBla;1;140;;;
36691;25.06.2017;SALE;BSeC05WBla;1;140;;;
36692;25.06.2017;SALE;BHaP05MBla;2;140;;;
36693;25.06.2017;SALE;TQeN00UGry;1;115;;;
36694;25.06.2017;SALE;TQeN00UWhi;3;115;;;
36695;25.06.2017;SALE;TSeC00UBla;1;115;;;
36696;25.06.2017;SALE;TSeC00UGry;1;115;;;
36697;26.06.2017;SALE;TCzK00UEco;2;115;;;
36698;26.06.2017;SALE;THaP00UBla;3;115;;;
36699;26.06.2017;SALE;THaP00UBla;1;115;;;
36700;26.06.2017;SALE;THaP00UWhi;1;115;;;
36701;26.06.2017;SALE;TLeZ00UGry;1;115;;;
36702;26.06.2017;SALE;TQeN00UEco;1;115;;;
36703;26.06.2017;SALE;QQeN00UBla;1;70;;;
36704;26.06.2017;SALE;CThS00UBla;4;45;;;
36705;26.06.2017;SALE;CSeC00URed;2;45;;;
36706;26.06.2017;SALE;BSeC03MBla;2;140;;;
36707;26.06.2017;SALE;BQeN04MBla;1;140;;;
36708;26.06.2017;SALE;KThS04WLBl;2;65;;;
36709;26.06.2017;SALE;KThS01MLBl;1;65;;;
36710;26.06.2017;SALE;KIrM03WGry;1;65;;;
36711;26.06.2017;SALE;BHaP02WGry;1;140;;;
36712;26.06.2017;SALE;BQeN03MBla;1;140;;;
36713;26.06.2017;SALE;BHaP01MWhi;1;140;;;
36714;26.06.2017;SALE;KCzK04WWhi;15;65;;;
36715;26.06.2017;SALE;BHaP05MBlu;1;140;;;
36716;26.06.2017;SALE;KThS05WLBl;1;65;;;
36717;26.06.2017;SALE;KThS02MLBl;1;65;;;
36718;26.06.2017;SALE;KIrM04WGry;4;65;;;
36719;26.06.2017;SALE;BHaP03WGry;1;140;;;
36720;26.06.2017;SALE;BSeC01WWhi;1;140;;;
36721;26.06.2017;SALE;TQeN00UGry;2;115;;;
36722;26.06.2017;SALE;TSeC00UWhi;1;115;;;
36723;26.06.2017;SALE;TStW00UGry;1;115;;;
36724;26.06.2017;SALE;TThS00UWhi;2;115;;;
36725;27.06.2017;SALE;TCzK00UBla;1;115;;;
36726;27.06.2017;SALE;THaP00UGry;1;115;;;
36727;27.06.2017;SALE;TQeN00UEco;2;115;;;
36728;27.06.2017;SALE;QHaP00UGry;1;70;;;
36729;27.06.2017;SALE;QQeN00UWhi;1;70;;;
36730;27.06.2017;SALE;CThS00UWhi;4;45;;;
36731;27.06.2017;SALE;BHaP02MWhi;1;140;;;
36732;27.06.2017;SALE;BSeC04MBla;3;140;;;
36733;27.06.2017;SALE;KCzK05WWhi;2;65;;;
36734;27.06.2017;SALE;BQeN01WBla;2;140;;;
36735;27.06.2017;SALE;BHaP04WGry;1;140;;;
36736;27.06.2017;SALE;KThS01WPin;6;65;;;
36737;27.06.2017;SALE;KThS03MLBl;1;65;;;
36738;27.06.2017;SALE;KIrM05WGry;2;65;;;
36739;27.06.2017;SALE;BQeN05MBla;2;140;;;
36740;27.06.2017;SALE;BHaP03MWhi;1;140;;;
36741;27.06.2017;SALE;TSeC00UBla;2;115;;;
36742;27.06.2017;SALE;TSeC00UGry;1;115;;;
36743;27.06.2017;SALE;TStW00UEco;2;115;;;
36744;27.06.2017;SALE;TThS00UGry;2;115;;;
36745;27.06.2017;SALE;TThS00UWhi;2;115;;;
36746;28.06.2017;SALE;TCzK00UBla;2;115;;;
36747;28.06.2017;SALE;TCzK00UWhi;1;115;;;
36748;28.06.2017;SALE;THaP00UBla;1;115;;;
36749;28.06.2017;SALE;THaP00UBla;1;115;;;
36750;28.06.2017;SALE;THaP00UEco;1;115;;;
36751;28.06.2017;SALE;TLeZ00UBla;2;115;;;
36752;28.06.2017;SALE;TQeN00UBla;1;115;;;
36753;28.06.2017;SALE;QHaP00UEco;1;70;;;
36754;28.06.2017;SALE;QQeN00UGry;1;70;;;
36755;28.06.2017;SALE;CThS00URed;4;45;;;
36756;28.06.2017;SALE;BQeN02WBla;1;140;;;
36757;28.06.2017;SALE;BHaP05WGry;2;140;;;
36758;28.06.2017;SALE;BSeC02WWhi;1;140;;;
36759;28.06.2017;SALE;KThS02WPin;5;65;;;
36760;28.06.2017;SALE;KThS04MLBl;2;65;;;
36761;28.06.2017;SALE;KIrM01MBla;1;65;;;
36762;28.06.2017;SALE;KCzK01MBla;2;65;;;
36763;28.06.2017;SALE;BQeN01MWhi;1;140;;;
36764;28.06.2017;SALE;BHaP04MWhi;2;140;;;
36765;28.06.2017;SALE;BSeC05MBla;1;140;;;
36766;28.06.2017;SALE;BQeN03WBla;2;140;;;
36767;28.06.2017;SALE;BHaP01WPin;1;140;;;
36768;28.06.2017;SALE;TSeC00UWhi;2;115;;;
36769;28.06.2017;SALE;TStW00UWhi;2;115;;;
36770;28.06.2017;SALE;TThS00UEco;2;115;;;
36771;28.06.2017;SALE;TThS00UGry;2;115;;;
36772;29.06.2017;SALE;TCzK00UGry;1;115;;;
36773;29.06.2017;SALE;TCzK00UWhi;2;115;;;
36774;29.06.2017;SALE;TLeZ00UWhi;2;115;;;
36775;29.06.2017;SALE;QQeN00UEco;1;70;;;
36776;29.06.2017;SALE;CIrM00UBla;4;45;;;
36777;29.06.2017;SALE;KThS03WPin;5;65;;;
36778;29.06.2017;SALE;KThS05MLBl;1;65;;;
36779;29.06.2017;SALE;KIrM02MBla;4;65;;;
36780;29.06.2017;SALE;BQeN02MWhi;1;140;;;
36781;29.06.2017;SALE;KCzK02MBla;1;65;;;
36782;29.06.2017;SALE;BHaP05MWhi;1;140;;;
36783;29.06.2017;SALE;BSeC01WBla;2;140;;;
36784;29.06.2017;SALE;BQeN04WBla;1;140;;;
36785;29.06.2017;SALE;BSeC03WWhi;1;140;;;
36786;29.06.2017;SALE;BHaP02WPin;1;140;;;
36787;29.06.2017;SALE;KThS04WPin;1;65;;;
36788;29.06.2017;SALE;KThS01MPin;1;65;;;
36789;29.06.2017;SALE;KIrM03MBla;1;65;;;
36790;29.06.2017;SALE;BQeN03MWhi;1;140;;;
36791;29.06.2017;SALE;BHaP01MGry;1;140;;;
36792;29.06.2017;SALE;BSeC01MWhi;2;140;;;
36793;29.06.2017;SALE;TQeN00UWhi;1;115;;;
36794;29.06.2017;SALE;TSeC00UGry;2;115;;;
36795;29.06.2017;SALE;TStW00UGry;3;115;;;
36796;29.06.2017;SALE;TStW00UGry;1;115;;;
36797;29.06.2017;SALE;TThS00UEco;2;115;;;
36798;30.06.2017;SALE;TCzK00UEco;1;115;;;
36799;30.06.2017;SALE;TCzK00UGry;2;115;;;
36800;30.06.2017;SALE;THaP00UBla;1;115;;;
36801;30.06.2017;SALE;TLeZ00UGry;2;115;;;
36802;30.06.2017;SALE;TQeN00UGry;1;115;;;
36803;30.06.2017;SALE;QStW00UWhi;2;70;;;
36804;30.06.2017;SALE;QThS00UWhi;1;70;;;
36805;30.06.2017;SALE;QThS00UEco;2;70;;;
36806;30.06.2017;SALE;CIrM00UWhi;4;45;;;
36807;30.06.2017;SALE;BHaP04WPin;2;140;;;
36808;30.06.2017;SALE;KCzK03MBla;2;65;;;
36809;30.06.2017;SALE;BQeN05WBla;2;140;;;
36810;30.06.2017;SALE;BHaP03WPin;1;140;;;
36811;30.06.2017;SALE;BQeN04MWhi;2;140;;;
36812;30.06.2017;SALE;KThS05WPin;2;65;;;
36813;30.06.2017;SALE;KThS02MPin;2;65;;;
36814;30.06.2017;SALE;KIrM04MBla;3;65;;;
36815;30.06.2017;SALE;BHaP02MGry;1;140;;;
36816;30.06.2017;SALE;BSeC02WBla;3;140;;;
36817;30.06.2017;SALE;BSeC04WWhi;1;140;;;
36818;30.06.2017;SALE;BQeN01WRed;1;140;;;
36819;30.06.2017;SALE;TStW00UEco;1;115;;;
36820;30.06.2017;SALE;TStW00UEco;2;115;;;
36821;30.06.2017;SALE;TThS00UWhi;1;115;;;
36822;01.07.2017;SALE;THaP00UBla;3;115;;;
36823;01.07.2017;SALE;THaP00UBla;1;115;;;
36824;01.07.2017;SALE;TLeZ00UEco;2;115;;;
36825;01.07.2017;SALE;TQeN00UEco;1;115;;;
36826;01.07.2017;SALE;QSeC00UBla;3;50;;;
36827;01.07.2017;SALE;CIrM00UGry;4;45;;;
36828;01.07.2017;SALE;KCzK04MBla;1;65;;;
36829;01.07.2017;SALE;BHaP04MGry;1;140;;;
36830;01.07.2017;SALE;BQeN05MWhi;1;140;;;
36831;01.07.2017;SALE;BSeC02MWhi;2;140;;;
36832;01.07.2017;SALE;KThS01WRed;2;65;;;
36833;01.07.2017;SALE;KThS03MPin;1;65;;;
36834;01.07.2017;SALE;KIrM05MBla;3;65;;;
36835;01.07.2017;SALE;BHaP03MGry;2;140;;;
36836;01.07.2017;SALE;BHaP01WBla;2;140;;;
36837;01.07.2017;SALE;BQeN02WRed;2;140;;;
36838;01.07.2017;SALE;BHaP05WPin;1;140;;;
36839;01.07.2017;SALE;KCzK05MBla;2;65;;;
36840;01.07.2017;SALE;BQeN01MGry;1;140;;;
36841;01.07.2017;SALE;TSeC00UBla;1;115;;;
36842;01.07.2017;SALE;TSeC00UWhi;1;115;;;
36843;01.07.2017;SALE;TThS00UGry;1;115;;;
36844;01.07.2017;SALE;TThS00UWhi;1;115;;;
36845;02.07.2017;SALE;TCzK00UBla;1;115;;;
36846;02.07.2017;SALE;TLeZ00UEco;1;115;;;
36847;02.07.2017;SALE;TQeN00UBla;2;115;;;
36848;02.07.2017;SALE;QSeC00UWhi;3;50;;;
36849;02.07.2017;SALE;CIrM00UEco;4;45;;;
36850;02.07.2017;SALE;CHaP00UGry;1;45;;;
36851;02.07.2017;SALE;BSeC03WBla;1;140;;;
36852;02.07.2017;SALE;BQeN04WRed;2;140;;;
36853;02.07.2017;SALE;KThS02WRed;1;65;;;
36854;02.07.2017;SALE;KThS04MPin;2;65;;;
36855;02.07.2017;SALE;KIrM01MGry;4;65;;;
36856;02.07.2017;SALE;BHaP02WBla;1;140;;;
36857;02.07.2017;SALE;BSeC05WWhi;1;140;;;
36858;02.07.2017;SALE;BQeN03WRed;1;140;;;
36859;02.07.2017;SALE;BHaP01WLBl;1;140;;;
36860;02.07.2017;SALE;BSeC03MWhi;3;140;;;
36861;02.07.2017;SALE;BQeN02MGry;1;140;;;
36862;02.07.2017;SALE;BHaP05MGry;1;140;;;
36863;02.07.2017;SALE;KThS01WBla;2;65;;;
36864;02.07.2017;SALE;KThS03WRed;2;65;;;
36865;02.07.2017;SALE;KThS05MPin;1;65;;;
36866;02.07.2017;SALE;KIrM02MGry;1;65;;;
36867;02.07.2017;SALE;KCzK01MWhi;2;65;;;
36868;02.07.2017;SALE;BHaP03WBla;2;140;;;
36869;02.07.2017;SALE;TSeC00UWhi;3;115;;;
36870;02.07.2017;SALE;TSeC00UWhi;3;115;;;
36871;02.07.2017;SALE;TStW00UGry;1;115;;;
36872;02.07.2017;SALE;TThS00UEco;2;115;;;
36873;02.07.2017;SALE;TThS00UWhi;1;115;;;
36874;03.07.2017;SALE;TCzK00UWhi;1;115;;;
36875;03.07.2017;SALE;THaP00UWhi;1;115;;;
36876;03.07.2017;SALE;TLeZ00UBla;2;115;;;
36877;03.07.2017;SALE;TLeZ00UEco;1;115;;;
36878;03.07.2017;SALE;TQeN00UBla;2;115;;;
36879;03.07.2017;SALE;QStW00UGry;2;70;;;
36880;03.07.2017;SALE;QIrM00UBla;2;70;;;
36881;03.07.2017;SALE;QSeC00UGry;3;50;;;
36882;03.07.2017;SALE;CStW00UGry;1;45;;;
36883;03.07.2017;SALE;CIrM00UBlu;4;45;;;
36884;03.07.2017;SALE;CPlS00UBla;2;45;;;
36885;03.07.2017;SALE;CIrM00UBla;3;45;;;
36886;03.07.2017;SALE;BQeN04MGry;1;140;;;
36887;03.07.2017;SALE;BHaP02WLBl;1;140;;;
36888;03.07.2017;SALE;BQeN03MGry;2;140;;;
36889;03.07.2017;SALE;BSeC04WBla;1;140;;;
36890;03.07.2017;SALE;BHaP01MRed;1;140;;;
36891;03.07.2017;SALE;BSeC01WGry;1;140;;;
36892;03.07.2017;SALE;BHaP04WBla;2;140;;;
36893;03.07.2017;SALE;KThS02WBla;1;65;;;
36894;03.07.2017;SALE;KThS04WRed;2;65;;;
36895;03.07.2017;SALE;KThS01MRed;3;65;;;
36896;03.07.2017;SALE;KIrM03MGry;3;65;;;
36897;03.07.2017;SALE;KCzK02MWhi;1;65;;;
36898;03.07.2017;SALE;BQeN05WRed;1;140;;;
36899;03.07.2017;SALE;BHaP03WLBl;2;140;;;
36900;03.07.2017;SALE;BSeC04MWhi;1;140;;;
36901;03.07.2017;SALE;TQeN00UWhi;2;115;;;
36902;03.07.2017;SALE;TSeC00UGry;1;115;;;
36903;03.07.2017;SALE;TSeC00UWhi;1;115;;;
36904;03.07.2017;SALE;TStW00UEco;2;115;;;
36905;03.07.2017;SALE;TStW00UWhi;2;115;;;
36906;03.07.2017;SALE;TThS00UGry;2;115;;;
36907;03.07.2017;SALE;TThS00UWhi;1;115;;;
36908;04.07.2017;SALE;TCzK00UGry;1;115;;;
36909;04.07.2017;SALE;THaP00UBla;1;115;;;
36910;04.07.2017;SALE;THaP00UGry;1;115;;;
36911;04.07.2017;SALE;TLeZ00UEco;1;115;;;
36912;04.07.2017;SALE;TLeZ00UWhi;3;115;;;
36913;04.07.2017;SALE;TQeN00UBla;2;115;;;
36914;04.07.2017;SALE;QSeC00UPin;3;50;;;
36915;04.07.2017;SALE;CStW00UGrn;1;45;;;
36916;04.07.2017;SALE;CQeN00UBla;4;45;;;
36917;04.07.2017;SALE;CPlS00UWhi;2;45;;;
36918;04.07.2017;SALE;CIrM00UGry;1;45;;;
36919;04.07.2017;SALE;BHaP02MRed;2;140;;;
36920;04.07.2017;SALE;BHaP05WBla;2;140;;;
36921;04.07.2017;SALE;KThS03WBla;2;65;;;
36922;04.07.2017;SALE;KThS05WRed;1;65;;;
36923;04.07.2017;SALE;KThS02MRed;5;65;;;
36924;04.07.2017;SALE;KIrM04MGry;4;65;;;
36925;04.07.2017;SALE;BQeN01WGry;2;140;;;
36926;04.07.2017;SALE;BHaP04WLBl;1;140;;;
